,CustomerID,Age,Gender,Occupation,AvgTransactionAmount,TransactionFrequency,SpendingOnGroceries,SpendingOnEntertainment,SpendingOnTravel,PreferredInvestmentType,IncomeInvested,InvestmentDuration,RiskTolerance,RetirementSaving,HouseBuying,EmergencyFund,CreditScore,TotalIncome,Invest_class,Spend_class
2393,3232,39,F,Nurse,946.8137071,7,364.262101,238.139121,174.6163282,Mutual Funds,0.391379822,Long-term,Low,False,True,True,545,39963.47653,1,0
2394,2000,20,F,Clerk,361.2457674,16,246.0768512,155.984467,141.883208,Bonds,0.180177778,Short-term,Low,False,True,False,601,31818.55216,2,2
2395,3436,30,F,Teacher,999.1137397,2,269.1518921,239.6060442,226.203376,Bonds,0.479809988,Long-term,Medium,False,True,True,583,44630.02403,1,0
2396,2746,31,M,Teacher,325.5924784,14,328.0894574,465.1746728,137.9575951,Stocks,0.162236961,Short-term,High,False,False,False,797,41012.46846,1,0
2397,348,62,M,Lawyer,1035.237546,7,581.5608048,225.0703717,468.6377167,Real Estate,0.52146053,Short-term,Medium,True,True,True,675,101080.1454,0,1
2398,2699,27,M,Nurse,275.5701386,16,328.3988665,520.537333,253.8599199,Stocks,0.229241585,Short-term,High,False,False,False,839,40470.67684,1,0
2399,3317,34,F,Teacher,1021.69902,3,303.9855106,184.200661,245.1525586,Bonds,0.337643074,Long-term,Low,False,False,False,519,43247.29318,1,0
2400,2135,33,M,Nurse,271.5937311,17,290.6300163,575.6987399,197.3295509,Stocks,0.259862035,Long-term,Low,False,True,True,839,31153.57947,2,2
2401,3173,37,M,Nurse,918.8689684,5,384.7712776,133.9484794,191.9146734,Bonds,0.413509807,Long-term,Low,False,False,True,578,35903.1145,2,2
2402,3974,36,M,Clerk,1006.142028,4,367.6312729,184.4672687,233.7100728,Mutual Funds,0.443769717,Short-term,High,False,False,True,503,37314.51321,1,0
2403,3060,22,M,Clerk,1058.085874,1,261.2275385,77.00102629,181.165487,Bonds,0.40316416,Short-term,Low,False,False,True,511,38140.18235,1,0
2404,3546,39,F,Clerk,979.983167,6,259.1246968,103.0737057,137.4957849,Bonds,0.450404757,Long-term,Low,False,False,True,520,40884.84963,1,0
2405,336,60,M,Engineer,935.0103204,4,541.7365503,229.8912026,425.7643395,Real Estate,0.464470859,Long-term,Medium,False,True,True,718,102990.2474,0,1
2406,2021,35,F,Clerk,291.2990919,13,212.2810646,423.9508159,204.5133093,Real Estate,0.259180965,Short-term,High,True,False,False,726,36106.99094,2,2
2407,3728,35,F,Nurse,1019.876388,7,298.6485763,175.5234668,333.9460841,Mutual Funds,0.412638353,Long-term,Low,False,True,True,544,40354.29458,1,0
2408,2197,27,F,Clerk,303.2398414,13,270.3248133,493.3149241,93.47450928,Stocks,0.222068937,Short-term,High,False,True,False,834,33116.31428,2,2
2409,1209,31,M,Teacher,361.2815864,15,341.3344709,256.3058397,183.3820522,Mutual Funds,0.083831243,Short-term,Medium,True,False,False,631,35986.10164,2,2
2410,955,64,M,Doctor,991.6313042,6,534.2230338,124.5418267,331.6689777,Stocks,0.450905203,Short-term,Medium,True,True,True,624,91524.94812,0,1
2411,388,60,M,Engineer,1084.438448,4,417.9676364,118.4942012,348.2309103,Stocks,0.475143167,Long-term,Medium,True,True,False,719,108282.6587,0,1
2412,1238,30,M,Nurse,271.2765693,14,307.8591166,196.651094,162.3826814,Bonds,0.147060349,Short-term,Low,True,False,True,671,33008.42191,2,2
2413,3919,27,F,Nurse,975.3234786,5,361.2643921,206.7489841,229.5144825,Mutual Funds,0.394849127,Long-term,Low,False,False,True,561,44616.45978,1,0
2414,3601,26,F,Nurse,1045.806365,7,395.9714076,191.3780592,144.0536872,Mutual Funds,0.427838786,Long-term,High,True,False,False,569,39559.67091,1,0
2415,3068,41,F,Teacher,1033.200938,7,296.2182673,158.9407417,106.2448697,Bonds,0.32802045,Long-term,Low,False,False,True,595,42243.37026,1,0
2416,973,60,M,Lawyer,1048.774342,3,525.0346099,119.6434292,373.2933315,Stocks,0.399239787,Long-term,Medium,True,True,True,662,102530.6932,0,1
2417,1162,29,M,Clerk,298.4227858,14,335.59541,155.5956923,212.332214,Mutual Funds,0.094810565,Long-term,Low,True,True,True,603,42212.42965,1,0
2418,308,62,M,Lawyer,1017.18537,4,580.0817301,158.3072442,409.5506737,Real Estate,0.456566131,Long-term,Low,True,True,False,673,93195.25036,0,1
2419,3882,40,M,Nurse,1010.515993,3,278.0575711,188.9056785,114.3693118,Bonds,0.417509685,Short-term,Medium,False,False,True,564,37057.68278,1,0
2420,3562,39,F,Teacher,1048.848695,6,302.5328538,230.485217,210.0350973,Bonds,0.379476697,Long-term,High,False,False,True,525,37631.9855,1,0
2421,290,57,F,Engineer,1016.070514,4,545.7845581,177.8286522,363.6730479,Stocks,0.525680709,Long-term,Medium,True,True,True,596,106888.0862,0,1
2422,2370,33,M,Teacher,198.9966352,17,327.0328964,451.7865122,258.6750407,Stocks,0.14324252,Short-term,High,False,False,False,727,34635.1984,2,2
2423,2958,34,M,Nurse,274.4343209,15,291.7573703,517.6865418,142.512013,Stocks,0.14254137,Long-term,High,False,False,False,789,35005.69746,2,2
2424,2921,37,M,Nurse,243.2671433,16,353.1611379,516.9778617,145.5936026,Real Estate,0.182600503,Long-term,Low,False,False,False,777,42714.21469,1,0
2425,2404,35,F,Clerk,239.4033718,12,292.6275986,542.9953983,154.516609,Real Estate,0.174140585,Short-term,Low,False,False,False,691,35619.10693,2,2
2426,3075,26,F,Nurse,921.9046998,3,166.8448515,235.3163067,156.5238583,Mutual Funds,0.400713634,Long-term,High,True,False,True,494,42586.04937,1,0
2427,93,66,M,Lawyer,977.0489755,4,538.3880858,238.0540725,344.9742398,Stocks,0.517765605,Long-term,Medium,False,False,False,673,91884.16489,0,1
2428,2475,34,F,Clerk,281.1427502,15,374.2910248,517.1513325,185.2760776,Stocks,0.224563904,Short-term,High,True,False,False,704,42063.8397,1,0
2429,3400,31,M,Clerk,986.5133764,7,341.9169929,239.1781986,269.3466403,Bonds,0.344534516,Short-term,Low,True,False,True,572,52819.08461,1,0
2430,1361,31,F,Clerk,228.1739101,12,292.2863649,147.9813565,258.9411512,Bonds,0.251025917,Long-term,Low,True,True,False,638,30251.15502,2,2
2431,2774,36,F,Teacher,296.2331963,14,323.0366431,358.037258,173.14661,Stocks,0.222357042,Long-term,High,False,True,False,747,27977.76117,2,2
2432,2824,40,F,Teacher,282.4548769,16,277.3549698,545.7765136,75.81914868,Stocks,0.191734919,Short-term,Low,True,False,False,741,40933.39745,1,0
2433,811,62,F,Lawyer,1053.125459,4,510.6030876,164.2228157,366.7336719,Real Estate,0.447688372,Long-term,Low,True,True,True,586,100543.6768,0,1
2434,944,70,F,Lawyer,1009.480352,4,455.7140372,324.6728316,451.2032048,Real Estate,0.472742605,Short-term,Low,False,False,True,671,90000.5545,0,1
2435,1306,39,M,Nurse,370.3228342,16,159.3375672,158.0006718,268.7787497,Bonds,0.164388857,Long-term,Low,True,True,True,652,35312.3959,2,2
2436,3556,30,M,Nurse,1050.493564,4,290.3859856,153.7234935,252.5947726,Bonds,0.43481182,Long-term,Low,False,False,True,610,40504.61361,1,0
2437,3982,37,M,Nurse,898.6918171,3,299.3515385,245.8140851,169.6199513,Bonds,0.33721779,Long-term,Low,False,False,True,565,32663.19023,2,2
2438,262,61,M,Lawyer,973.2633536,4,453.2630334,252.8668052,392.827099,Real Estate,0.461874066,Long-term,Medium,True,False,True,710,105383.7572,0,1
2439,236,59,M,Doctor,1021.540337,8,555.0139409,144.6729115,445.7171814,Real Estate,0.543557966,Long-term,Medium,True,True,False,640,97541.12534,0,1
2440,3051,41,M,Clerk,1014.479947,5,356.0246804,230.7064776,143.3706231,Bonds,0.390265232,Long-term,Low,False,False,True,532,37224.53753,1,0
2441,575,62,F,Engineer,962.827287,5,576.8739078,218.8302854,421.9750554,Stocks,0.464870702,Long-term,Medium,True,True,False,707,103204.1883,0,1
2442,12,63,M,Engineer,979.2682688,2,475.466937,188.767761,395.8070676,Stocks,0.444063426,Long-term,Medium,True,True,True,718,100494.2723,0,1
2443,1627,37,M,Nurse,402.4278475,12,273.5147502,181.3339189,190.5446267,Bonds,0.15429046,Long-term,Low,True,True,True,466,33076.09925,2,2
2444,2520,34,M,Nurse,244.19421,15,243.9932161,542.401787,302.1238988,Stocks,0.172568377,Short-term,Low,False,False,False,701,43052.57216,1,0
2445,784,58,F,Engineer,999.9610439,4,475.8557539,169.9505174,346.7025933,Real Estate,0.457132848,Long-term,Low,False,False,True,699,100631.1333,0,1
2446,1785,25,F,Teacher,200.6491968,15,226.1192905,294.5369144,267.7400608,Bonds,0.188051107,Long-term,High,True,True,True,611,31157.01482,2,2
2447,280,63,M,Engineer,1010.790095,7,576.7835813,153.4987697,365.3273347,Stocks,0.469746577,Long-term,High,True,True,True,729,98896.07823,0,1
2448,414,59,M,Doctor,976.1653898,3,492.7021339,196.8527623,355.7699275,Real Estate,0.554148479,Long-term,Medium,True,False,True,703,102578.0078,0,1
2449,1102,31,F,Clerk,225.7518145,16,343.8323257,180.669966,168.22166,Mutual Funds,0.205267222,Short-term,Medium,False,True,True,528,33016.86853,2,2
2450,1595,37,M,Clerk,279.1565517,12,251.3032393,132.677639,188.4686131,Bonds,0.219055835,Short-term,Low,True,True,True,616,28351.26148,2,2
2451,1330,26,M,Clerk,294.4428435,16,284.7911743,173.7654368,244.6239503,Mutual Funds,0.215552948,Long-term,Medium,False,False,True,529,26798.05794,2,2
2452,3863,23,M,Nurse,932.4120331,4,260.7280109,178.6898365,170.9737457,Mutual Funds,0.376485236,Long-term,Low,False,False,True,511,37547.85456,1,0
2453,134,64,M,Doctor,1035.525085,4,477.9480333,105.0204438,383.6449972,Stocks,0.429012266,Long-term,Medium,True,True,True,648,92489.26543,0,1
2454,3140,28,F,Clerk,990.2630454,8,316.9612849,204.4442946,191.2482537,Mutual Funds,0.419764213,Long-term,Low,False,True,True,422,45525.12838,1,0
2455,3791,32,M,Teacher,1014.282864,0,363.4255316,160.0651485,187.9980521,Bonds,0.385766827,Long-term,Low,True,True,True,596,39904.45799,1,0
2456,1901,31,F,Clerk,257.8492794,15,293.5134509,179.519963,224.8552186,Mutual Funds,0.25312162,Long-term,Low,False,True,True,567,26644.53475,2,2
2457,1717,34,F,Teacher,213.9137404,13,339.7439048,195.6581611,246.7954006,Mutual Funds,0.207627981,Long-term,Low,True,True,False,599,27072.31821,2,2
2458,868,56,M,Engineer,1033.506589,5,494.2863931,200.6075901,416.9525234,Real Estate,0.497898293,Long-term,Medium,False,False,True,755,96539.08249,0,1
2459,1661,42,F,Nurse,358.0927637,12,284.0262039,188.6220716,146.9489019,Mutual Funds,0.123610793,Long-term,Medium,True,False,True,610,34654.66677,2,2
2460,846,60,F,Lawyer,954.4414157,2,538.7433295,222.6387873,372.7851187,Stocks,0.534359075,Long-term,Medium,True,False,True,715,97098.70459,0,1
2461,1683,26,F,Clerk,247.2222761,14,288.8234969,130.7798486,266.8266195,Bonds,0.195824707,Long-term,Low,True,True,False,630,29248.28313,2,2
2462,3587,34,M,Teacher,1017.720924,4,256.7456712,181.8289026,146.7426169,Mutual Funds,0.412083295,Long-term,Medium,False,True,False,533,40859.90942,1,0
2463,203,65,M,Doctor,1055.061596,4,432.218669,108.5437129,428.0519856,Stocks,0.499577344,Long-term,Medium,True,False,True,733,98641.06381,0,1
2464,1304,28,M,Nurse,321.8249125,13,317.2705128,267.1819085,222.2803568,Bonds,0.274400747,Long-term,High,True,True,False,603,26199.81119,2,2
2465,303,57,F,Lawyer,935.4550016,1,496.8996322,196.6192664,380.3018872,Real Estate,0.402297154,Long-term,Medium,True,True,True,721,95400.05906,0,1
2466,1467,30,M,Teacher,352.4049287,16,227.2684456,226.0616399,179.8405161,Mutual Funds,0.225278177,Long-term,Low,True,True,True,537,25305.18951,2,2
2467,985,51,F,Engineer,1002.198659,3,502.2818026,177.5960124,369.8088467,Stocks,0.480838756,Long-term,Low,True,True,False,637,99491.49116,0,1
2468,3812,35,M,Clerk,937.854367,5,272.2023458,255.4596501,138.8934795,Mutual Funds,0.427142341,Long-term,Low,False,False,False,636,34330.06266,2,2
2469,1693,29,F,Teacher,283.117727,15,341.8938788,165.9390203,194.9798168,Bonds,0.161566446,Long-term,Low,True,True,True,500,26643.04321,2,2
2470,3947,32,F,Nurse,1004.762756,7,273.6009767,251.3291192,171.2551117,Mutual Funds,0.390321354,Long-term,Medium,False,False,False,583,39176.66667,1,0
2471,507,54,F,Lawyer,1051.338504,4,494.5288658,216.3902732,355.8232223,Real Estate,0.517881676,Long-term,Medium,False,True,False,711,106549.401,0,1
2472,3192,36,F,Teacher,989.1850805,5,247.9247229,193.3983249,148.1224943,Bonds,0.394251827,Long-term,Low,False,True,True,584,32671.40153,2,2
2473,2879,33,M,Teacher,396.3166453,15,348.1467729,545.6153951,170.0984155,Stocks,0.256940092,Short-term,High,False,True,False,701,37827.77532,1,0
2474,447,56,M,Lawyer,950.7168884,7,486.7249232,166.4851177,461.2888803,Stocks,0.591972994,Short-term,High,False,True,True,734,101352.6272,0,1
2475,411,65,M,Lawyer,983.2588608,4,526.5665065,180.640901,354.3119261,Real Estate,0.49696898,Long-term,Medium,True,True,True,657,97792.86273,0,1
2476,2430,28,M,Clerk,286.316108,13,237.7553618,464.2652313,200.2321233,Stocks,0.154549924,Short-term,High,False,True,False,764,41846.47644,1,0
2477,3409,40,M,Teacher,1031.505092,8,275.1062098,189.5222798,134.9598326,Mutual Funds,0.415484972,Long-term,Low,False,False,True,569,40741.68645,1,0
2478,3997,28,F,Teacher,1026.662967,4,247.5856271,200.8396495,147.158817,Mutual Funds,0.377649331,Long-term,Low,True,False,True,558,34038.72948,2,2
2479,2724,33,F,Nurse,309.6457764,12,231.7555183,466.133214,219.2753572,Real Estate,0.160144789,Long-term,High,False,False,False,811,40680.02535,1,0
2480,816,64,M,Engineer,1042.325401,7,567.5939974,181.7182373,340.9467103,Stocks,0.4625274,Long-term,Medium,True,True,True,691,104862.7961,0,1
2481,4,63,M,Engineer,980.7421898,3,449.071995,275.144059,346.430862,Real Estate,0.52237398,Short-term,Medium,False,True,False,819,99927.38669,0,1
2482,1536,35,F,Nurse,251.52264,17,338.7615691,140.2805251,215.7923211,Bonds,0.288303057,Long-term,Low,True,True,False,509,31121.72863,2,2
2483,1773,31,F,Clerk,283.4548531,11,377.7932289,203.2018659,214.1768146,Mutual Funds,0.278391169,Long-term,Low,True,False,True,649,30775.91773,2,2
2484,2795,31,M,Clerk,355.4568846,15,235.828603,504.2560625,221.5854893,Real Estate,0.149435413,Long-term,High,False,True,False,641,42272.65437,1,0
2485,2103,35,F,Nurse,389.7012853,17,294.1861791,511.3228293,241.7360216,Real Estate,0.162112911,Short-term,Medium,False,False,False,738,38952.04887,1,0
2486,3560,37,F,Nurse,964.0059644,7,244.3400454,263.0176624,160.3324909,Mutual Funds,0.293234927,Long-term,Low,True,True,True,596,36151.13607,2,0
2487,3154,25,M,Nurse,1022.420938,3,336.3792965,194.4491735,258.2609067,Mutual Funds,0.333924774,Long-term,Low,False,True,True,525,43596.47327,1,0
2488,1708,28,F,Clerk,331.8783209,16,214.7630285,180.1893075,200.2173507,Bonds,0.223144144,Long-term,Medium,True,True,True,610,24815.44282,2,2
2489,3445,30,M,Teacher,1014.877292,5,273.3901879,266.037185,221.8892446,Bonds,0.384906568,Long-term,Low,False,True,True,510,38693.62589,1,0
2490,1710,32,F,Nurse,324.8348471,16,306.1609574,333.6263316,158.3371668,Mutual Funds,0.16064813,Long-term,High,True,False,True,526,31198.32203,2,2
2491,928,64,F,Engineer,1024.058508,2,474.7346765,255.5502454,265.314905,Real Estate,0.520903289,Long-term,Medium,True,True,True,622,94887.92302,0,1
2492,2543,30,F,Clerk,334.0801327,16,255.9556848,475.0908786,194.6573142,Stocks,0.201226022,Long-term,High,True,True,False,711,38259.66964,1,0
2493,420,58,F,Engineer,1127.162693,3,449.2019293,239.0524308,321.6519953,Stocks,0.507727708,Long-term,Low,True,True,True,660,94854.9515,0,1
2494,51,58,M,Doctor,1011.217361,4,513.8610589,183.0906828,426.1210551,Stocks,0.499066666,Long-term,High,True,True,True,787,107859.7504,0,1
2495,459,68,F,Lawyer,914.0012398,0,565.4908509,266.7535263,410.3611907,Stocks,0.522242214,Long-term,Medium,True,True,False,675,105144.3027,0,1
2496,3028,32,F,Nurse,933.5720359,7,308.0308361,218.9534572,243.8904736,Mutual Funds,0.424986115,Long-term,Low,False,True,False,499,31076.96905,2,2
2497,2615,36,F,Teacher,275.4880983,14,322.103144,502.8457942,132.6303762,Stocks,0.255283537,Short-term,High,False,False,False,717,35558.65276,2,2
2498,2257,33,M,Clerk,331.4378458,14,226.6748105,531.6579649,159.0797839,Stocks,0.130514247,Short-term,Medium,False,True,False,736,38935.53022,1,0
2499,2,61,F,Doctor,1063.578125,7,575.1675836,276.0284796,493.7549824,Stocks,0.557320442,Short-term,Medium,True,True,True,832,99413.01036,0,1
2500,3158,41,F,Nurse,988.9774401,3,380.9434433,196.8250243,265.8297153,Bonds,0.385555927,Long-term,Low,True,True,True,631,43667.42897,1,0
2501,531,50,M,Doctor,1012.80675,3,586.2063543,194.106101,364.9943944,Real Estate,0.428655759,Long-term,Medium,True,True,True,669,96388.69775,0,1
2502,3800,41,F,Teacher,1025.919532,6,232.5902323,258.5163134,236.07233,Bonds,0.363334654,Long-term,Low,True,False,True,527,41016.90006,1,0
2503,2451,30,F,Clerk,324.1141732,15,350.0730042,570.617923,177.7383123,Stocks,0.2055173,Short-term,High,False,False,True,710,37525.69607,1,0
2504,3643,39,M,Nurse,934.2612918,4,257.0648133,224.765301,87.86040485,Mutual Funds,0.361797311,Long-term,Low,False,True,True,534,40318.39295,1,0
2505,877,56,M,Doctor,989.3191321,3,581.7824588,243.7188837,415.9115451,Stocks,0.44838039,Long-term,High,False,True,True,677,102951.0573,0,1
2506,3717,35,F,Clerk,986.5617676,2,275.5823296,147.6129885,214.2703721,Bonds,0.370792845,Short-term,Low,True,True,True,578,39614.80832,1,0
2507,257,58,F,Engineer,955.8271089,6,412.9510242,178.4631501,439.6623255,Stocks,0.480553227,Long-term,Medium,True,True,True,739,98288.08447,0,1
2508,709,60,M,Lawyer,964.8920553,6,508.9186404,219.9328569,455.5148098,Stocks,0.474635215,Short-term,Medium,False,True,True,755,101327.8185,0,1
2509,3787,38,M,Teacher,972.9644966,3,192.2765006,260.5788568,208.4242774,Bonds,0.415053662,Long-term,Low,True,False,True,573,50791.00425,1,0
2510,279,60,M,Engineer,1008.520171,3,478.0788426,189.7190589,397.3034686,Real Estate,0.523402405,Long-term,Medium,True,True,True,710,96115.73337,0,1
2511,2269,35,M,Teacher,319.6128467,17,230.64829,439.0264231,230.8946218,Real Estate,0.246499526,Short-term,High,True,False,False,736,47614.39445,1,0
2512,1848,37,M,Teacher,334.7702994,15,327.4709099,189.4924761,221.3231251,Mutual Funds,0.223592181,Short-term,High,False,True,True,621,30188.48293,2,2
2513,2047,36,F,Teacher,299.7507048,14,247.8991949,487.9622725,225.1951367,Real Estate,0.21722065,Long-term,High,False,True,False,729,38574.69429,1,0
2514,2706,32,M,Clerk,291.221791,14,313.9590664,433.1230321,242.1235233,Real Estate,0.094338701,Short-term,Medium,True,True,False,754,37939.15339,1,0
2515,1691,25,M,Clerk,306.0669272,16,208.2263255,190.1111182,224.4901307,Mutual Funds,0.326036832,Long-term,Low,False,True,False,630,24091.5789,2,2
2516,2802,36,M,Teacher,365.7860054,14,367.7810639,563.5304958,157.8806768,Stocks,0.238383523,Short-term,High,False,True,False,654,40921.47741,1,0
2517,2448,33,F,Nurse,300.1437186,14,313.3643093,492.9211373,232.7331011,Stocks,0.253022067,Short-term,Medium,False,True,False,804,43552.23304,1,0
2518,525,52,M,Engineer,1014.34484,4,485.3835491,233.7461661,412.9093146,Stocks,0.527152216,Long-term,High,True,True,True,739,85277.04707,0,1
2519,3958,32,M,Clerk,1087.803135,5,350.7059267,191.0528086,200.2262851,Mutual Funds,0.408923289,Short-term,Medium,True,True,True,687,50635.23895,1,0
2520,1415,26,M,Teacher,302.8508079,12,285.3054876,192.3955818,244.0969963,Mutual Funds,0.171546935,Long-term,Low,True,False,True,549,25648.45649,2,2
2521,1450,38,M,Teacher,272.1324342,14,343.462833,209.4822413,183.8648689,Mutual Funds,0.197475691,Long-term,Low,False,True,True,597,36623.22227,1,0
2522,2864,33,M,Teacher,304.2477038,12,312.8490586,524.5489885,293.0531276,Stocks,0.217029227,Short-term,Medium,False,False,False,753,44976.56702,1,0
2523,335,57,F,Engineer,914.1117491,4,427.8436311,149.4398006,401.6301917,Stocks,0.486244409,Long-term,High,False,True,True,715,110302.1481,0,1
2524,2115,34,M,Nurse,346.619365,14,344.593711,528.8753745,254.6318603,Real Estate,0.150381456,Short-term,High,False,False,False,787,37893.27345,1,0
2525,3287,31,M,Teacher,1068.556533,7,227.517502,176.3255356,216.7039925,Mutual Funds,0.328511391,Long-term,Low,True,False,True,572,38354.78356,1,0
2526,433,53,F,Engineer,999.8281118,5,524.4732175,152.7625587,493.0200317,Real Estate,0.468276691,Long-term,Medium,True,True,True,673,95522.22814,0,1
2527,1466,31,F,Teacher,346.7565052,13,273.8223375,273.9213131,144.9964154,Mutual Funds,0.206227268,Long-term,Low,True,True,True,527,33640.53203,2,2
2528,2759,27,F,Nurse,290.2202164,15,299.1593949,535.8026563,147.0230402,Stocks,0.237323793,Short-term,Low,False,True,False,725,36591.57822,1,0
2529,967,56,F,Engineer,969.977608,3,491.9501695,180.9602442,401.104363,Stocks,0.476387153,Long-term,Medium,False,False,True,674,103015.4697,0,1
2530,2337,33,F,Teacher,296.5662325,14,246.8223444,402.8824481,211.8174172,Real Estate,0.240785205,Short-term,High,True,False,False,741,43518.9289,1,0
2531,3979,26,F,Teacher,967.0998661,5,298.7244915,89.07212854,232.7172679,Mutual Funds,0.378085431,Long-term,Low,False,False,True,607,40804.28354,1,0
2532,1064,32,F,Teacher,241.750562,16,371.9189901,272.3756897,172.4713213,Mutual Funds,0.187067331,Long-term,High,True,False,True,621,22865.19477,2,2
2533,3393,42,M,Teacher,951.0569781,5,338.7875613,205.2495627,187.0469621,Mutual Funds,0.389156472,Short-term,Low,False,False,True,609,44366.07573,1,0
2534,2349,32,M,Nurse,281.5685458,16,302.468095,510.1236922,197.5649018,Stocks,0.268925507,Short-term,High,False,False,False,785,35461.91214,2,2
2535,2757,36,F,Nurse,273.723594,17,212.7960027,521.7064292,161.2017046,Stocks,0.183881567,Short-term,High,True,True,False,773,35790.66046,2,2
2536,2500,34,F,Teacher,263.2710969,17,336.0596854,504.201605,152.61777,Stocks,0.132452894,Short-term,Low,True,False,False,754,44449.42028,1,0
2537,1203,38,M,Clerk,287.0216788,15,281.3865203,191.073584,209.8010007,Mutual Funds,0.180483299,Long-term,Low,True,False,True,672,37190.78186,1,0
2538,1558,24,F,Clerk,252.8896901,14,288.3581282,226.2154285,224.4242672,Bonds,0.068514959,Long-term,Low,True,False,False,657,17579.35591,2,2
2539,2079,27,F,Nurse,269.2953377,12,308.8685975,539.6736327,215.751871,Real Estate,0.25057953,Short-term,High,False,False,False,756,33992.61953,2,2
2540,3662,29,M,Clerk,1007.781781,3,249.4913944,216.9549887,265.4367287,Bonds,0.336877943,Long-term,Low,False,True,True,560,47915.821,1,0
2541,1764,32,F,Nurse,315.0492616,14,310.8958632,167.1802138,268.7944981,Bonds,0.17717468,Short-term,Medium,True,False,True,506,39625.82069,1,0
2542,1377,21,F,Teacher,221.8926184,15,338.0198504,206.8935813,311.8761407,Bonds,0.266733442,Long-term,Low,True,True,True,576,36552.61473,1,0
2543,852,56,F,Doctor,991.7725765,4,453.5663665,235.6184303,377.6780795,Stocks,0.614947762,Long-term,Medium,True,False,True,730,101576.6418,0,1
2544,2514,38,F,Nurse,344.7846669,14,292.4904363,498.8365258,316.2532118,Stocks,0.159253164,Long-term,Medium,False,False,False,776,40835.10535,1,0
2545,3493,37,M,Nurse,1050.109916,6,345.1203271,187.2395617,230.42303,Bonds,0.407504663,Long-term,Medium,True,False,True,577,38676.57701,1,0
2546,2243,33,M,Teacher,354.6425867,15,225.8242314,526.0560336,130.4888909,Stocks,0.141669903,Short-term,High,True,True,False,737,40719.55426,1,0
2547,159,53,M,Engineer,972.66225,6,525.2391788,112.6600792,416.1869286,Real Estate,0.550657233,Long-term,Medium,True,True,True,657,111585.7161,0,1
2548,2900,34,F,Teacher,286.236713,14,369.0110972,515.8339541,218.4138163,Stocks,0.211751925,Short-term,High,False,False,False,779,41685.53764,1,0
2549,2508,31,F,Nurse,253.3770558,15,259.2833547,478.9575925,184.1173349,Stocks,0.19429679,Short-term,High,False,False,False,747,34038.02923,2,2
2550,1617,33,M,Clerk,321.0198296,14,261.3689793,220.8677513,222.9263324,Mutual Funds,0.277032275,Long-term,Medium,False,False,True,684,33086.46813,2,2
2551,3314,34,M,Teacher,976.554341,9,342.6553032,239.8232296,266.2737996,Mutual Funds,0.449249718,Long-term,High,True,True,True,494,41927.02593,1,0
2552,1835,27,F,Nurse,262.4754108,11,369.3883499,174.9485198,172.5944574,Mutual Funds,0.0977197,Long-term,High,True,False,True,593,31727.49229,2,2
2553,1819,25,F,Clerk,404.3777243,15,333.8011646,174.1336037,145.9823071,Mutual Funds,0.12250883,Long-term,Low,False,True,True,656,24182.15,2,2
2554,3825,33,M,Nurse,1029.836074,8,305.1446882,284.5186984,190.4794598,Mutual Funds,0.369706506,Long-term,Low,False,False,False,559,41650.95028,1,0
2555,3123,26,M,Clerk,1015.503873,3,263.4597853,232.4182818,167.2124369,Mutual Funds,0.367468589,Long-term,Medium,False,True,True,536,27720.06681,2,2
2556,667,64,F,Doctor,1063.177057,2,596.9165597,184.431396,318.9820496,Real Estate,0.467819229,Long-term,Medium,True,True,True,721,94408.34923,0,1
2557,3449,38,F,Clerk,903.3914637,4,229.9645349,189.7376082,136.9904085,Bonds,0.379734402,Short-term,Low,True,False,True,492,35612.58887,2,2
2558,681,60,M,Lawyer,1008.1985,4,603.6507486,156.5136208,469.1035048,Real Estate,0.460449714,Short-term,Medium,True,True,True,720,94038.14531,0,1
2559,775,60,F,Engineer,937.9319502,2,516.3128229,168.1729237,469.663773,Real Estate,0.544034637,Long-term,Medium,True,True,False,682,104239.0226,0,1
2560,2788,36,F,Nurse,321.4619208,16,424.7613018,545.0089813,202.1751158,Stocks,0.197687784,Short-term,Medium,False,False,False,713,37129.87016,1,0
2561,1191,23,M,Teacher,237.864928,11,350.4662432,220.5644384,236.2871203,Bonds,0.156011171,Short-term,Low,True,False,True,547,27432.35063,2,2
2562,3710,29,M,Clerk,1039.034035,4,274.1694409,343.0770807,199.9194431,Bonds,0.347826053,Long-term,Low,False,True,True,492,44975.69818,1,0
2563,2440,34,F,Nurse,327.8689083,16,256.6643528,508.3487486,263.7721266,Real Estate,0.196060054,Long-term,High,False,False,False,890,35574.30961,2,2
2564,3353,39,F,Clerk,1034.184923,4,274.2802415,293.997516,168.8011606,Bonds,0.384945775,Long-term,Low,True,False,False,491,37480.09539,1,0
2565,1174,40,F,Nurse,326.1112043,12,244.7545103,168.6366755,254.7937554,Mutual Funds,0.184861268,Long-term,High,True,False,True,584,31289.15332,2,2
2566,1894,30,F,Clerk,263.7470961,16,279.195963,340.7172655,204.8053863,Bonds,0.168902214,Long-term,Low,True,True,False,565,33081.38314,2,2
2567,1939,28,M,Teacher,193.98111,15,295.0068741,181.2490003,149.6688825,Bonds,0.239322314,Long-term,Low,True,False,False,643,33706.16957,2,2
2568,306,63,M,Lawyer,1023.249708,4,632.4082378,112.2528867,343.8836178,Real Estate,0.451715929,Long-term,High,True,True,True,598,98551.53773,0,1
